0000000000	0047483647	0	00000024	2013-09-12 10:04:56
0000000000	0047483647	3	00000024	2013-09-12 10:19:05
0000000000	0047483647	2	00000169	2013-09-12 10:24:24
0000000000	0047483647	2	00000169	2013-09-12 10:27:29
0000000000	0047483647	3	00000024	2013-09-12 10:32:23
0000000000	0047483647	0	00000024	2013-09-12 10:38:19
0000000000	0047483647	0	00000024	2013-09-12 10:41:41
0000000000	0047483647	1	00000024	2013-09-12 10:49:54
0000000000	0047483647	3	00000169	2013-09-12 10:52:03
0000000000	0047483647	0	00000024	2013-09-12 10:59:31
0000000000	0047483647	1	00000169	2013-09-12 11:01:04
0000000000	0047483647	1	00000024	2013-09-12 11:02:07
0000000000	0047483647	1	00000024	2013-09-12 11:05:28
0000000000	0047483647	1	00000169	2013-09-12 11:06:35
0000000000	0047483647	0	00000169	2013-09-12 11:09:00
0000000000	0047483647	1	00000169	2013-09-12 11:14:55
0000000000	0047483647	2	00000169	2013-09-12 11:15:33
0000000000	0047483647	1	00000169	2013-09-12 11:21:01
0000000000	0047483647	2	00000024	2013-09-12 11:25:10
0000000000	0047483647	1	00000169	2013-09-12 11:26:27
0000000000	0047483647	1	00000024	2013-09-12 11:32:26
0000000000	0047483647	1	00000024	2013-09-12 11:35:04
0000000000	0047483647	1	00000024	2013-09-12 11:35:39
0000000000	0047483647	3	00000024	2013-09-12 11:41:06
0000000000	0047483647	0	00000169	2013-09-12 11:41:20
0000000000	0047483647	1	00000169	2013-09-12 11:48:33
0000000000	0047483647	2	00000169	2013-09-12 11:50:44
0000000000	0047483647	2	00000169	2013-09-12 11:53:17
0000000000	0047483647	2	00000169	2013-09-12 11:57:20
0000000000	0047483647	3	00000169	2013-09-12 11:59:12
0000000000	0047483647	1	00000024	2013-09-12 12:01:47
0000000000	0047483647	0	00000169	2013-09-12 12:08:10
0000000000	0047483647	2	00000169	2013-09-12 12:10:15
0000000000	0047483647	3	00000024	2013-09-12 12:16:18
0000000000	0047483647	0	00000169	2013-09-12 12:23:30
0000000000	0047483647	1	00000024	2013-09-12 12:24:12
0000000000	0047483647	2	00000169	2013-09-12 12:36:15
0000000000	0047483647	2	00000169	2013-09-12 12:38:18
0000000000	0047483647	1	00000169	2013-09-12 12:47:27
0000000000	0047483647	1	00000169	2013-09-12 12:52:05
0000000000	0047483647	3	00000024	2013-09-12 12:53:20
0000000000	0047483647	1	00000024	2013-09-12 13:25:14
0000000000	0047483647	1	00000024	2013-09-12 13:33:22
0000000000	0047483647	3	00000024	2013-09-12 13:38:04
0000000000	0047483647	1	00000024	2013-09-12 13:47:51
0000000000	0047483647	3	00000169	2013-09-12 13:50:52
0000000000	0047483647	2	00000169	2013-09-12 13:54:26
0000000000	0047483647	3	00000024	2013-09-12 14:02:47
0000000000	0047483647	3	00000024	2013-09-12 14:08:35
0000000000	0047483647	3	00000169	2013-09-12 14:13:48
0000000000	0047483647	0	00000169	2013-09-12 14:14:05
0000000000	0047483647	1	00000169	2013-09-12 14:14:50
0000000000	0047483647	2	00000169	2013-09-12 14:20:19
0000000000	0047483647	0	00000024	2013-09-12 14:21:08
0000000000	0047483647	0	00000024	2013-09-12 14:22:54
0000000000	0047483647	0	00000169	2013-09-12 14:36:43
0000000000	0047483647	0	00000169	2013-09-12 14:37:50
0000000000	0047483647	1	00000024	2013-09-12 14:39:52
0000000000	0047483647	3	00000024	2013-09-12 14:40:54
0000000000	0047483647	2	00000024	2013-09-12 14:42:00
0000000000	0047483647	1	00000024	2013-09-12 14:44:39
0000000000	0047483647	2	00000169	2013-09-12 14:45:26
0000000000	0047483647	0	00000024	2013-09-12 14:48:36
0000000000	0047483647	1	00000024	2013-09-12 14:55:12
0000000000	0047483647	1	00000024	2013-09-12 14:57:49
0000000000	0047483647	0	00000169	2013-09-12 14:58:25
0000000000	0047483647	2	00000169	2013-09-12 15:01:18
0000000000	0047483647	0	00000024	2013-09-12 15:03:30
0000000000	0047483647	3	00000024	2013-09-12 15:06:40
0000000000	0047483647	1	00000169	2013-09-12 15:15:30
0000000000	0047483647	1	00000169	2013-09-12 15:59:54
0000000000	0047483647	1	00000169	2013-09-12 16:06:00
0000000000	0047483647	0	00000169	2013-09-12 16:10:56
0000000000	0047483647	3	00000169	2013-09-12 16:17:15
0000000000	0047483647	1	00000024	2013-09-12 16:21:10
0000000000	0047483647	0	00000024	2013-09-12 16:26:12
0000000000	0047483647	2	00000169	2013-09-12 16:29:27
0000000000	0047483647	0	00000169	2013-09-12 16:35:04
0000000000	0047483647	0	00000024	2013-09-12 16:36:35
0000000000	0047483647	3	00000024	2013-09-12 16:39:28
0000000000	0047483647	3	00000024	2013-09-12 16:43:20
0000000000	0047483647	0	00000169	2013-09-12 16:50:44
0000000000	0047483647	1	00000024	2013-09-12 16:54:48
0000000000	0047483647	1	00000024	2013-09-12 16:57:05
0000000000	0047483647	0	00000169	2013-09-12 17:02:00
0000000000	0047483647	3	00000169	2013-09-12 17:07:00
0000000000	0047483647	0	00000169	2013-09-12 17:11:51
0000000000	0047483647	1	00000024	2013-09-12 17:15:44
0000000000	0047483647	0	00000169	2013-09-12 17:18:18
0000000000	0047483647	2	00000169	2013-09-12 17:23:36
0000000000	0047483647	3	00000169	2013-09-12 17:26:56
0000000000	0047483647	2	00000024	2013-09-12 17:32:33
0000000000	0047483647	3	00000169	2013-09-12 17:32:45
0000000000	0047483647	2	00000169	2013-09-12 17:33:11
0000000000	0047483647	3	00000024	2013-09-12 17:44:49
0000000000	0047483647	0	00000024	2013-09-12 17:47:23
0000000000	0047483647	1	00000169	2013-09-12 17:53:12
0000000000	0047483647	0	00000169	2013-09-12 18:07:35
0000000000	0047483647	3	00000024	2013-09-12 18:14:43
0000000000	0047483647	0	00000169	2013-09-12 18:26:23
0000000000	0047483647	2	00000169	2013-09-12 18:43:21
0000000000	0047483647	1	00000169	2013-09-12 18:46:42
0000000000	0047483647	1	00000024	2013-09-12 18:47:19
0000000000	0047483647	2	00000169	2013-09-12 18:50:52
0000000000	0047483647	1	00000169	2013-09-12 18:56:45
0000000000	0047483647	3	00000169	2013-09-12 19:00:04
0000000000	0047483647	2	00000169	2013-09-12 19:06:54
0000000000	0047483647	3	00000169	2013-09-12 19:10:02
0000000000	0047483647	1	00000024	2013-09-12 19:24:57
0000000000	0047483647	0	00000169	2013-09-12 19:47:12
0000000000	0047483647	2	00000024	2013-09-12 19:47:13
0000000000	0047483647	2	00000024	2013-09-12 19:56:17
0000000000	0047483647	0	00000169	2013-09-12 20:03:17
0000000000	0047483647	2	00000169	2013-09-12 20:09:44
0000000000	0047483647	1	00000169	2013-09-12 20:18:46
0000000000	0047483647	3	00000169	2013-09-12 20:48:38
0000000000	0047483647	1	00000169	2013-09-12 20:49:15
0000000000	0047483647	2	00000024	2013-09-12 20:52:49
0000000000	0047483647	2	00000169	2013-09-12 20:52:52
0000000000	0047483647	2	00000169	2013-09-12 20:55:21
0000000000	0047483647	2	00000024	2013-09-12 20:58:15
0000000000	0047483647	0	00000024	2013-09-12 21:05:58
0000000000	0047483647	0	00000169	2013-09-12 21:31:26
0000000000	0047483647	1	00000024	2013-09-12 21:34:09
0000000000	0047483647	0	00000169	2013-09-12 21:38:41
0000000000	0047483647	3	00000024	2013-09-12 21:42:55
0000000000	0047483647	3	00000024	2013-09-12 21:49:06
0000000000	0047483647	3	00000024	2013-09-12 21:54:45
0000000000	0047483647	3	00000169	2013-09-12 22:15:56
0000000000	0047483647	1	00000024	2013-09-12 22:31:36
0000000000	0047483647	2	00000024	2013-09-12 22:39:37
0000000000	0047483647	0	00000169	2013-09-12 22:41:12
0000000000	0047483647	2	00000024	2013-09-12 22:43:25
0000000000	0047483647	1	00000024	2013-09-12 22:49:16
0000000000	0047483647	0	00000024	2013-09-12 22:58:39
0000000000	0047483647	3	00000169	2013-09-12 23:05:29
0000000000	0047483647	2	00000024	2013-09-12 23:28:50
0000000000	0047483647	2	00000024	2013-09-12 23:35:23
0000000000	0047483647	3	00000024	2013-09-12 23:40:37
0000000000	0047483647	2	00000169	2013-09-12 23:44:06
0000000001	0047483648	0	00000195	2013-09-12 00:00:47
0000000001	0047483648	0	00000125	2013-09-12 00:01:24
0000000001	0047483648	3	00000195	2013-09-12 00:04:31
0000000001	0047483648	2	00000125	2013-09-12 00:09:53
0000000001	0047483648	2	00000125	2013-09-12 00:14:46
0000000001	0047483648	3	00000195	2013-09-12 00:21:08
0000000001	0047483648	1	00000125	2013-09-12 00:23:03
0000000001	0047483648	2	00000125	2013-09-12 00:23:41
0000000001	0047483648	1	00000195	2013-09-12 00:24:36
0000000001	0047483648	0	00000195	2013-09-12 00:28:29
0000000001	0047483648	1	00000125	2013-09-12 00:32:09
0000000001	0047483648	0	00000125	2013-09-12 00:32:30
0000000001	0047483648	3	00000125	2013-09-12 00:35:23
0000000001	0047483648	3	00000125	2013-09-12 00:35:51
0000000001	0047483648	0	00000125	2013-09-12 00:37:20
0000000001	0047483648	2	00000195	2013-09-12 01:04:08
0000000001	0047483648	2	00000125	2013-09-12 01:04:16
0000000001	0047483648	3	00000195	2013-09-12 01:08:15
0000000001	0047483648	2	00000195	2013-09-12 01:09:13
0000000001	0047483648	1	00000125	2013-09-12 01:11:00
0000000001	0047483648	1	00000125	2013-09-12 01:11:21
0000000001	0047483648	1	00000125	2013-09-12 01:14:50
0000000001	0047483648	0	00000125	2013-09-12 01:16:50
0000000001	0047483648	2	00000195	2013-09-12 01:17:17
0000000001	0047483648	0	00000195	2013-09-12 01:20:18
0000000001	0047483648	3	00000125	2013-09-12 01:26:50
0000000001	0047483648	1	00000125	2013-09-12 01:27:23
0000000001	0047483648	0	00000195	2013-09-12 01:32:06
0000000001	0047483648	2	00000195	2013-09-12 01:32:34
0000000001	0047483648	2	00000195	2013-09-12 01:36:34
0000000001	0047483648	3	00000125	2013-09-12 01:41:27
0000000001	0047483648	3	00000125	2013-09-12 01:43:21
0000000001	0047483648	3	00000125	2013-09-12 01:46:43
0000000001	0047483648	1	00000125	2013-09-12 01:47:44
0000000001	0047483648	0	00000195	2013-09-12 01:49:44
0000000001	0047483648	2	00000195	2013-09-12 01:50:12
0000000001	0047483648	3	00000195	2013-09-12 01:51:22
0000000001	0047483648	1	00000125	2013-09-12 01:57:13
0000000001	0047483648	3	00000195	2013-09-12 02:02:07
0000000001	0047483648	2	00000125	2013-09-12 02:09:52
0000000001	0047483648	2	00000195	2013-09-12 02:15:21
0000000001	0047483648	0	00000195	2013-09-12 02:16:48
0000000001	0047483648	3	00000125	2013-09-12 02:18:25
0000000001	0047483648	2	00000195	2013-09-12 02:20:33
0000000001	0047483648	2	00000195	2013-09-12 02:25:56
0000000001	0047483648	0	00000125	2013-09-12 02:29:34
0000000001	0047483648	2	00000125	2013-09-12 02:36:25
0000000001	0047483648	2	00000125	2013-09-12 02:36:41
0000000001	0047483648	2	00000125	2013-09-12 02:39:20
0000000001	0047483648	0	00000125	2013-09-12 02:39:39
0000000001	0047483648	0	00000125	2013-09-12 02:41:05
0000000001	0047483648	0	00000195	2013-09-12 02:44:35
0000000001	0047483648	1	00000195	2013-09-12 02:47:19
0000000001	0047483648	1	00000125	2013-09-12 02:47:19
0000000001	0047483648	0	00000195	2013-09-12 02:54:42
0000000001	0047483648	1	00000195	2013-09-12 02:57:29
0000000001	0047483648	2	00000195	2013-09-12 02:59:34
0000000001	0047483648	0	00000195	2013-09-12 03:15:56
0000000001	0047483648	2	00000125	2013-09-12 03:17:15
0000000001	0047483648	3	00000195	2013-09-12 03:19:27
0000000001	0047483648	3	00000125	2013-09-12 03:20:24
0000000001	0047483648	2	00000125	2013-09-12 03:21:42
0000000001	0047483648	2	00000125	2013-09-12 03:22:54
0000000001	0047483648	2	00000195	2013-09-12 03:30:14
0000000001	0047483648	2	00000125	2013-09-12 03:30:53
0000000001	0047483648	3	00000195	2013-09-12 03:32:01
0000000001	0047483648	1	00000195	2013-09-12 03:39:02
0000000001	0047483648	3	00000195	2013-09-12 03:39:19
0000000001	0047483648	3	00000195	2013-09-12 03:40:09
0000000001	0047483648	0	00000125	2013-09-12 03:45:38
0000000001	0047483648	0	00000125	2013-09-12 03:51:15
0000000001	0047483648	0	00000125	2013-09-12 03:53:27
0000000001	0047483648	1	00000125	2013-09-12 03:55:29
0000000001	0047483648	3	00000125	2013-09-12 03:56:31
0000000001	0047483648	2	00000125	2013-09-12 03:58:15
0000000001	0047483648	0	00000125	2013-09-12 04:00:45
0000000001	0047483648	1	00000125	2013-09-12 04:03:07
0000000001	0047483648	2	00000125	2013-09-12 04:06:38
0000000001	0047483648	0	00000125	2013-09-12 04:16:21
0000000001	0047483648	3	00000125	2013-09-12 04:17:54
0000000001	0047483648	0	00000195	2013-09-12 04:18:40
0000000001	0047483648	0	00000125	2013-09-12 04:19:11
0000000001	0047483648	3	00000125	2013-09-12 04:23:08
0000000001	0047483648	0	00000195	2013-09-12 04:28:37
0000000001	0047483648	1	00000125	2013-09-12 04:30:07
0000000001	0047483648	3	00000125	2013-09-12 04:33:44
0000000001	0047483648	0	00000195	2013-09-12 04:35:17
0000000001	0047483648	1	00000125	2013-09-12 04:38:46
0000000001	0047483648	2	00000195	2013-09-12 04:40:22
0000000001	0047483648	1	00000125	2013-09-12 04:40:31
0000000001	0047483648	1	00000195	2013-09-12 04:40:33
0000000001	0047483648	1	00000125	2013-09-12 04:46:18
0000000001	0047483648	2	00000125	2013-09-12 04:47:28
0000000001	0047483648	3	00000195	2013-09-12 04:50:38
0000000001	0047483648	2	00000125	2013-09-12 04:52:40
0000000001	0047483648	2	00000195	2013-09-12 04:54:14
0000000001	0047483648	3	00000195	2013-09-12 05:02:06
0000000001	0047483648	1	00000195	2013-09-12 05:04:04
0000000001	0047483648	1	00000195	2013-09-12 05:06:10
0000000001	0047483648	3	00000195	2013-09-12 05:12:40
0000000001	0047483648	0	00000125	2013-09-12 05:17:51
0000000001	0047483648	1	00000195	2013-09-12 05:18:01
0000000001	0047483648	0	00000195	2013-09-12 05:22:12
0000000001	0047483648	3	00000125	2013-09-12 05:25:32
0000000001	0047483648	2	00000125	2013-09-12 05:26:10
0000000001	0047483648	3	00000125	2013-09-12 05:26:54
0000000001	0047483648	1	00000125	2013-09-12 05:27:27
0000000001	0047483648	3	00000195	2013-09-12 05:36:57
0000000001	0047483648	1	00000195	2013-09-12 05:38:02
0000000001	0047483648	1	00000195	2013-09-12 05:51:39
0000000001	0047483648	2	00000195	2013-09-12 05:58:18
0000000001	0047483648	3	00000125	2013-09-12 06:01:50
0000000001	0047483648	0	00000125	2013-09-12 06:07:18
0000000001	0047483648	3	00000195	2013-09-12 06:08:13
0000000001	0047483648	0	00000195	2013-09-12 06:09:02
0000000001	0047483648	3	00000125	2013-09-12 06:14:18
0000000001	0047483648	1	00000195	2013-09-12 06:16:04
0000000001	0047483648	1	00000125	2013-09-12 06:16:11
0000000001	0047483648	2	00000195	2013-09-12 06:17:52
0000000001	0047483648	2	00000125	2013-09-12 06:18:17
0000000001	0047483648	1	00000195	2013-09-12 06:18:28
0000000001	0047483648	1	00000195	2013-09-12 06:22:55
0000000001	0047483648	3	00000195	2013-09-12 06:26:42
0000000001	0047483648	2	00000195	2013-09-12 06:28:03
0000000001	0047483648	1	00000195	2013-09-12 06:31:45
0000000001	0047483648	1	00000195	2013-09-12 06:36:01
0000000001	0047483648	2	00000195	2013-09-12 06:58:24
0000000001	0047483648	1	00000125	2013-09-12 06:58:32
0000000001	0047483648	3	00000195	2013-09-12 07:00:31
0000000001	0047483648	2	00000125	2013-09-12 07:01:14
0000000001	0047483648	3	00000195	2013-09-12 07:02:10
0000000001	0047483648	0	00000195	2013-09-12 07:04:35
0000000001	0047483648	1	00000195	2013-09-12 07:07:14
0000000001	0047483648	1	00000125	2013-09-12 07:13:26
0000000001	0047483648	0	00000125	2013-09-12 07:20:53
0000000001	0047483648	2	00000125	2013-09-12 07:25:05
0000000001	0047483648	3	00000125	2013-09-12 07:25:20
0000000001	0047483648	0	00000195	2013-09-12 07:28:13
0000000001	0047483648	0	00000195	2013-09-12 07:29:57
0000000001	0047483648	1	00000125	2013-09-12 07:31:36
0000000001	0047483648	0	00000195	2013-09-12 07:32:47
0000000001	0047483648	1	00000125	2013-09-12 07:32:54
0000000001	0047483648	1	00000125	2013-09-12 07:42:40
0000000001	0047483648	1	00000125	2013-09-12 07:42:46
0000000001	0047483648	3	00000125	2013-09-12 07:45:59
0000000001	0047483648	3	00000195	2013-09-12 07:47:57
0000000001	0047483648	2	00000195	2013-09-12 07:48:32
0000000001	0047483648	3	00000195	2013-09-12 07:48:41
0000000001	0047483648	1	00000125	2013-09-12 07:57:25
0000000001	0047483648	2	00000195	2013-09-12 07:57:52
0000000001	0047483648	2	00000195	2013-09-12 08:06:56
0000000001	0047483648	1	00000195	2013-09-12 08:07:02
0000000001	0047483648	1	00000195	2013-09-12 08:07:08
0000000001	0047483648	1	00000125	2013-09-12 08:08:26
0000000001	0047483648	0	00000195	2013-09-12 08:10:22
0000000001	0047483648	1	00000125	2013-09-12 08:10:25
0000000001	0047483648	1	00000195	2013-09-12 08:12:54
0000000001	0047483648	3	00000125	2013-09-12 08:14:11
0000000001	0047483648	2	00000195	2013-09-12 08:19:43
0000000001	0047483648	2	00000195	2013-09-12 08:20:07
0000000001	0047483648	3	00000125	2013-09-12 08:31:48
0000000001	0047483648	2	00000125	2013-09-12 08:35:46
0000000001	0047483648	0	00000125	2013-09-12 08:37:36
0000000001	0047483648	0	00000125	2013-09-12 08:42:27
0000000001	0047483648	2	00000195	2013-09-12 08:43:16
0000000001	0047483648	2	00000195	2013-09-12 08:43:25
0000000001	0047483648	2	00000125	2013-09-12 08:43:35
0000000001	0047483648	1	00000195	2013-09-12 08:51:40
0000000001	0047483648	0	00000195	2013-09-12 08:52:34
0000000001	0047483648	1	00000125	2013-09-12 08:52:53
0000000001	0047483648	3	00000195	2013-09-12 08:53:29
0000000001	0047483648	3	00000195	2013-09-12 08:57:06
0000000001	0047483648	3	00000125	2013-09-12 09:02:27
0000000001	0047483648	2	00000125	2013-09-12 09:04:37
0000000001	0047483648	1	00000125	2013-09-12 09:06:38
0000000001	0047483648	1	00000125	2013-09-12 09:08:13
0000000001	0047483648	0	00000125	2013-09-12 09:12:53
0000000001	0047483648	1	00000195	2013-09-12 09:15:18
0000000001	0047483648	3	00000195	2013-09-12 09:18:27
0000000001	0047483648	0	00000195	2013-09-12 09:24:26
0000000001	0047483648	2	00000125	2013-09-12 09:31:33
0000000001	0047483648	1	00000125	2013-09-12 09:36:08
0000000001	0047483648	2	00000195	2013-09-12 09:36:28
0000000001	0047483648	1	00000125	2013-09-12 09:37:18
0000000001	0047483648	1	00000125	2013-09-12 09:38:35
0000000001	0047483648	3	00000195	2013-09-12 09:41:32
0000000001	0047483648	2	00000195	2013-09-12 09:41:45
0000000001	0047483648	3	00000195	2013-09-12 09:42:08
0000000001	0047483648	0	00000195	2013-09-12 09:42:40
0000000001	0047483648	3	00000195	2013-09-12 09:45:57
0000000001	0047483648	1	00000125	2013-09-12 09:49:37
0000000001	0047483648	2	00000125	2013-09-12 09:49:56
0000000001	0047483648	1	00000125	2013-09-12 10:07:34
0000000001	0047483648	3	00000125	2013-09-12 10:07:54
0000000001	0047483648	0	00000125	2013-09-12 10:13:39
0000000001	0047483648	0	00000195	2013-09-12 10:15:30
0000000001	0047483648	0	00000195	2013-09-12 10:19:38
0000000001	0047483648	0	00000195	2013-09-12 10:20:10
0000000001	0047483648	2	00000125	2013-09-12 10:30:35
0000000001	0047483648	2	00000125	2013-09-12 10:32:27
0000000001	0047483648	1	00000195	2013-09-12 10:35:26
0000000001	0047483648	0	00000195	2013-09-12 10:35:28
0000000001	0047483648	2	00000125	2013-09-12 10:36:52
0000000001	0047483648	0	00000125	2013-09-12 10:41:51
0000000001	0047483648	1	00000125	2013-09-12 10:42:03
0000000001	0047483648	1	00000195	2013-09-12 10:44:21
0000000001	0047483648	0	00000195	2013-09-12 10:46:30
0000000001	0047483648	0	00000125	2013-09-12 10:49:29
0000000001	0047483648	3	00000125	2013-09-12 10:53:40
0000000001	0047483648	1	00000125	2013-09-12 10:55:16
0000000001	0047483648	1	00000125	2013-09-12 10:55:57
0000000001	0047483648	0	00000195	2013-09-12 11:00:47
0000000001	0047483648	2	00000125	2013-09-12 11:03:12
0000000001	0047483648	0	00000195	2013-09-12 11:04:15
0000000001	0047483648	0	00000195	2013-09-12 11:12:16
0000000001	0047483648	3	00000195	2013-09-12 11:13:58
0000000001	0047483648	0	00000195	2013-09-12 11:14:05
0000000001	0047483648	0	00000195	2013-09-12 11:15:27
0000000001	0047483648	2	00000125	2013-09-12 11:17:20
0000000001	0047483648	2	00000195	2013-09-12 11:19:07
0000000001	0047483648	0	00000125	2013-09-12 11:19:31
0000000001	0047483648	2	00000195	2013-09-12 11:19:40
0000000001	0047483648	2	00000195	2013-09-12 11:19:55
0000000001	0047483648	1	00000125	2013-09-12 11:32:41
0000000001	0047483648	3	00000125	2013-09-12 11:41:44
0000000001	0047483648	2	00000125	2013-09-12 11:42:20
0000000001	0047483648	0	00000125	2013-09-12 11:44:24
0000000001	0047483648	3	00000125	2013-09-12 11:46:23
0000000001	0047483648	0	00000125	2013-09-12 11:49:25
0000000001	0047483648	1	00000125	2013-09-12 11:50:26
0000000001	0047483648	3	00000195	2013-09-12 11:50:34
0000000001	0047483648	3	00000125	2013-09-12 11:54:27
0000000001	0047483648	0	00000195	2013-09-12 12:00:13
0000000001	0047483648	3	00000195	2013-09-12 12:00:20
0000000001	0047483648	3	00000195	2013-09-12 12:04:27
0000000001	0047483648	3	00000195	2013-09-12 12:08:20
0000000001	0047483648	0	00000195	2013-09-12 12:13:00
0000000001	0047483648	3	00000195	2013-09-12 12:13:28
