0000000000	0047483647	00000060	2013-09-12 05:10:59	www.baidu.com
0000000000	0047483647	00000163	2013-09-12 05:13:07	www.baidu.com
0000000000	0047483647	00000029	2013-09-12 05:22:49	www.baidu.com
0000000000	0047483647	00000058	2013-09-12 05:31:32	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 05:31:32	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 05:31:58	www.baidu.com
0000000000	0047483647	00000163	2013-09-12 05:38:47	www.baidu.com
0000000000	0047483647	00000115	2013-09-12 05:47:19	www.baidu.com
0000000000	0047483647	00000163	2013-09-12 05:52:28	www.baidu.com
0000000000	0047483647	00000152	2013-09-12 06:06:13	www.baidu.com
0000000000	0047483647	00000175	2013-09-12 06:10:32	www.baidu.com
0000000000	0047483647	00000152	2013-09-12 06:11:53	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 06:14:07	www.baidu.com
0000000000	0047483647	00000060	2013-09-12 06:15:56	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 06:16:06	www.baidu.com
0000000000	0047483647	00000058	2013-09-12 06:17:12	www.baidu.com
0000000000	0047483647	00000115	2013-09-12 06:22:06	www.baidu.com
0000000000	0047483647	00000060	2013-09-12 06:22:26	www.baidu.com
0000000000	0047483647	00000029	2013-09-12 06:25:56	www.baidu.com
0000000000	0047483647	00000060	2013-09-12 06:36:07	www.baidu.com
0000000000	0047483647	00000163	2013-09-12 06:38:45	www.baidu.com
0000000000	0047483647	00000163	2013-09-12 06:50:11	www.baidu.com
0000000000	0047483647	00000060	2013-09-12 06:51:34	www.baidu.com
0000000000	0047483647	00000115	2013-09-12 06:52:46	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 06:56:51	www.baidu.com
0000000000	0047483647	00000175	2013-09-12 06:59:12	www.baidu.com
0000000000	0047483647	00000060	2013-09-12 07:01:56	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 07:10:54	www.baidu.com
0000000000	0047483647	00000029	2013-09-12 07:16:19	www.baidu.com
0000000000	0047483647	00000115	2013-09-12 07:17:05	www.baidu.com
0000000000	0047483647	00000175	2013-09-12 07:22:18	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 07:29:33	www.baidu.com
0000000000	0047483647	00000058	2013-09-12 07:30:09	www.baidu.com
0000000000	0047483647	00000175	2013-09-12 07:38:35	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 07:40:04	www.baidu.com
0000000000	0047483647	00000115	2013-09-12 07:46:12	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 07:51:31	www.baidu.com
0000000000	0047483647	00000029	2013-09-12 07:56:57	www.baidu.com
0000000000	0047483647	00000163	2013-09-12 08:02:28	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 08:04:31	www.baidu.com
0000000000	0047483647	00000163	2013-09-12 08:15:38	www.baidu.com
0000000000	0047483647	00000163	2013-09-12 08:18:42	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 08:22:16	www.baidu.com
0000000000	0047483647	00000175	2013-09-12 08:23:26	www.baidu.com
0000000000	0047483647	00000029	2013-09-12 08:39:43	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 08:42:01	www.baidu.com
0000000000	0047483647	00000060	2013-09-12 08:59:21	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 09:01:10	www.baidu.com
0000000000	0047483647	00000029	2013-09-12 09:02:07	www.baidu.com
0000000000	0047483647	00000163	2013-09-12 09:04:55	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 09:12:42	www.baidu.com
0000000000	0047483647	00000115	2013-09-12 09:16:47	www.baidu.com
0000000000	0047483647	00000060	2013-09-12 09:17:31	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 09:24:20	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 09:28:07	www.baidu.com
0000000000	0047483647	00000060	2013-09-12 09:30:29	www.baidu.com
0000000000	0047483647	00000152	2013-09-12 09:32:04	www.baidu.com
0000000000	0047483647	00000175	2013-09-12 09:34:23	www.baidu.com
0000000000	0047483647	00000163	2013-09-12 09:39:22	www.baidu.com
0000000000	0047483647	00000163	2013-09-12 09:42:44	www.baidu.com
0000000000	0047483647	00000152	2013-09-12 09:44:28	www.baidu.com
0000000000	0047483647	00000029	2013-09-12 09:51:37	www.baidu.com
0000000000	0047483647	00000163	2013-09-12 10:15:48	www.baidu.com
0000000000	0047483647	00000152	2013-09-12 10:22:34	www.baidu.com
0000000000	0047483647	00000115	2013-09-12 10:22:46	www.baidu.com
0000000000	0047483647	00000175	2013-09-12 10:23:48	www.baidu.com
0000000000	0047483647	00000175	2013-09-12 10:26:21	www.baidu.com
0000000000	0047483647	00000152	2013-09-12 10:27:10	www.baidu.com
0000000000	0047483647	00000152	2013-09-12 10:27:15	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 10:30:49	www.baidu.com
0000000000	0047483647	00000152	2013-09-12 10:40:13	www.baidu.com
0000000000	0047483647	00000163	2013-09-12 10:43:04	www.baidu.com
0000000000	0047483647	00000115	2013-09-12 10:46:12	www.baidu.com
0000000000	0047483647	00000058	2013-09-12 10:58:03	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 10:58:07	www.baidu.com
0000000000	0047483647	00000060	2013-09-12 11:00:49	www.baidu.com
0000000000	0047483647	00000058	2013-09-12 11:02:10	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 11:02:15	www.baidu.com
0000000000	0047483647	00000029	2013-09-12 11:04:51	www.baidu.com
0000000000	0047483647	00000175	2013-09-12 11:06:54	www.baidu.com
0000000000	0047483647	00000152	2013-09-12 11:17:44	www.baidu.com
0000000000	0047483647	00000115	2013-09-12 11:21:28	www.baidu.com
0000000000	0047483647	00000175	2013-09-12 11:23:41	www.baidu.com
0000000000	0047483647	00000175	2013-09-12 11:34:01	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 11:35:35	www.baidu.com
0000000000	0047483647	00000163	2013-09-12 11:43:18	www.baidu.com
0000000000	0047483647	00000060	2013-09-12 11:46:14	www.baidu.com
0000000000	0047483647	00000058	2013-09-12 11:49:55	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 11:53:11	www.baidu.com
0000000000	0047483647	00000175	2013-09-12 11:54:05	www.baidu.com
0000000000	0047483647	00000115	2013-09-12 12:04:36	www.baidu.com
0000000000	0047483647	00000163	2013-09-12 12:07:31	www.baidu.com
0000000000	0047483647	00000060	2013-09-12 12:11:42	www.baidu.com
0000000000	0047483647	00000060	2013-09-12 12:12:09	www.baidu.com
0000000000	0047483647	00000115	2013-09-12 12:12:50	www.baidu.com
0000000000	0047483647	00000029	2013-09-12 12:14:16	www.baidu.com
0000000000	0047483647	00000175	2013-09-12 12:16:08	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 12:16:53	www.baidu.com
0000000000	0047483647	00000163	2013-09-12 12:19:22	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 12:26:08	www.baidu.com
0000000000	0047483647	00000029	2013-09-12 12:34:51	www.baidu.com
0000000000	0047483647	00000029	2013-09-12 12:42:28	www.baidu.com
0000000000	0047483647	00000058	2013-09-12 12:47:46	www.baidu.com
0000000000	0047483647	00000152	2013-09-12 12:52:06	www.baidu.com
0000000000	0047483647	00000175	2013-09-12 12:52:56	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 12:53:23	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 12:54:44	www.baidu.com
0000000000	0047483647	00000058	2013-09-12 12:56:02	www.baidu.com
0000000000	0047483647	00000152	2013-09-12 13:18:12	www.baidu.com
0000000000	0047483647	00000152	2013-09-12 13:20:51	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 13:21:03	www.baidu.com
0000000000	0047483647	00000152	2013-09-12 13:25:01	www.baidu.com
0000000000	0047483647	00000058	2013-09-12 13:30:33	www.baidu.com
0000000000	0047483647	00000029	2013-09-12 13:35:00	www.baidu.com
0000000000	0047483647	00000115	2013-09-12 13:35:47	www.baidu.com
0000000000	0047483647	00000060	2013-09-12 14:01:39	www.baidu.com
0000000000	0047483647	00000163	2013-09-12 14:15:07	www.baidu.com
0000000000	0047483647	00000060	2013-09-12 14:17:56	www.baidu.com
0000000000	0047483647	00000029	2013-09-12 14:20:20	www.baidu.com
0000000000	0047483647	00000163	2013-09-12 14:29:06	www.baidu.com
0000000000	0047483647	00000060	2013-09-12 14:30:00	www.baidu.com
0000000000	0047483647	00000115	2013-09-12 14:38:37	www.baidu.com
0000000000	0047483647	00000058	2013-09-12 14:52:01	www.baidu.com
0000000000	0047483647	00000058	2013-09-12 14:57:20	www.baidu.com
0000000000	0047483647	00000060	2013-09-12 15:05:31	www.baidu.com
0000000000	0047483647	00000175	2013-09-12 15:17:03	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 15:30:35	www.baidu.com
0000000000	0047483647	00000058	2013-09-12 15:34:39	www.baidu.com
0000000000	0047483647	00000175	2013-09-12 15:47:52	www.baidu.com
0000000000	0047483647	00000152	2013-09-12 15:49:45	www.baidu.com
0000000000	0047483647	00000115	2013-09-12 15:50:22	www.baidu.com
0000000000	0047483647	00000029	2013-09-12 15:50:24	www.baidu.com
0000000000	0047483647	00000115	2013-09-12 16:06:49	www.baidu.com
0000000000	0047483647	00000175	2013-09-12 16:07:08	www.baidu.com
0000000000	0047483647	00000175	2013-09-12 16:12:51	www.baidu.com
0000000000	0047483647	00000175	2013-09-12 16:14:27	www.baidu.com
0000000000	0047483647	00000029	2013-09-12 16:20:45	www.baidu.com
0000000000	0047483647	00000060	2013-09-12 16:26:45	www.baidu.com
0000000000	0047483647	00000175	2013-09-12 16:27:13	www.baidu.com
0000000000	0047483647	00000115	2013-09-12 16:29:38	www.baidu.com
0000000000	0047483647	00000060	2013-09-12 16:37:50	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 16:41:06	www.baidu.com
0000000000	0047483647	00000058	2013-09-12 16:44:44	www.baidu.com
0000000000	0047483647	00000060	2013-09-12 16:50:58	www.baidu.com
0000000000	0047483647	00000115	2013-09-12 16:53:35	www.baidu.com
0000000000	0047483647	00000029	2013-09-12 17:02:25	www.baidu.com
0000000000	0047483647	00000029	2013-09-12 17:14:38	www.baidu.com
0000000000	0047483647	00000029	2013-09-12 17:15:43	www.baidu.com
0000000000	0047483647	00000115	2013-09-12 17:26:33	www.baidu.com
0000000000	0047483647	00000058	2013-09-12 17:31:18	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 17:37:56	www.baidu.com
0000000000	0047483647	00000060	2013-09-12 17:38:28	www.baidu.com
0000000000	0047483647	00000060	2013-09-12 17:49:21	www.baidu.com
0000000000	0047483647	00000115	2013-09-12 17:54:10	www.baidu.com
0000000000	0047483647	00000163	2013-09-12 18:02:57	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 18:06:34	www.baidu.com
0000000000	0047483647	00000060	2013-09-12 18:11:11	www.baidu.com
0000000000	0047483647	00000058	2013-09-12 18:11:37	www.baidu.com
0000000000	0047483647	00000060	2013-09-12 18:12:29	www.baidu.com
0000000000	0047483647	00000058	2013-09-12 18:18:46	www.baidu.com
0000000000	0047483647	00000175	2013-09-12 18:21:18	www.baidu.com
0000000000	0047483647	00000058	2013-09-12 18:22:29	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 18:26:21	www.baidu.com
0000000000	0047483647	00000163	2013-09-12 18:34:49	www.baidu.com
0000000000	0047483647	00000163	2013-09-12 18:37:36	www.baidu.com
0000000000	0047483647	00000115	2013-09-12 18:43:15	www.baidu.com
0000000000	0047483647	00000058	2013-09-12 18:48:05	www.baidu.com
0000000000	0047483647	00000060	2013-09-12 18:48:10	www.baidu.com
0000000000	0047483647	00000152	2013-09-12 18:52:16	www.baidu.com
0000000000	0047483647	00000060	2013-09-12 18:54:00	www.baidu.com
0000000000	0047483647	00000175	2013-09-12 18:58:35	www.baidu.com
0000000000	0047483647	00000060	2013-09-12 19:14:23	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 19:15:04	www.baidu.com
0000000000	0047483647	00000058	2013-09-12 19:25:05	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 19:26:53	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 19:30:23	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 19:37:18	www.baidu.com
0000000000	0047483647	00000152	2013-09-12 19:47:12	www.baidu.com
0000000000	0047483647	00000060	2013-09-12 20:06:45	www.baidu.com
0000000000	0047483647	00000152	2013-09-12 20:08:17	www.baidu.com
0000000000	0047483647	00000029	2013-09-12 20:16:37	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 20:22:08	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 20:27:58	www.baidu.com
0000000000	0047483647	00000060	2013-09-12 20:29:44	www.baidu.com
0000000000	0047483647	00000175	2013-09-12 20:30:36	www.baidu.com
0000000000	0047483647	00000060	2013-09-12 20:35:14	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 20:37:00	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 20:38:24	www.baidu.com
0000000000	0047483647	00000115	2013-09-12 20:44:37	www.baidu.com
0000000000	0047483647	00000058	2013-09-12 20:49:16	www.baidu.com
0000000000	0047483647	00000152	2013-09-12 20:52:27	www.baidu.com
0000000000	0047483647	00000060	2013-09-12 20:54:42	www.baidu.com
0000000000	0047483647	00000163	2013-09-12 21:01:18	www.baidu.com
0000000000	0047483647	00000058	2013-09-12 21:02:29	www.baidu.com
0000000000	0047483647	00000060	2013-09-12 21:12:04	www.baidu.com
0000000000	0047483647	00000115	2013-09-12 21:12:45	www.baidu.com
0000000000	0047483647	00000029	2013-09-12 21:16:27	www.baidu.com
0000000000	0047483647	00000058	2013-09-12 21:16:52	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 21:18:26	www.baidu.com
0000000000	0047483647	00000029	2013-09-12 21:19:31	www.baidu.com
0000000000	0047483647	00000175	2013-09-12 21:21:18	www.baidu.com
0000000000	0047483647	00000163	2013-09-12 21:39:15	www.baidu.com
0000000000	0047483647	00000152	2013-09-12 21:47:01	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 21:47:10	www.baidu.com
0000000000	0047483647	00000058	2013-09-12 21:50:48	www.baidu.com
0000000000	0047483647	00000060	2013-09-12 21:51:24	www.baidu.com
0000000000	0047483647	00000163	2013-09-12 21:59:14	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 22:11:06	www.baidu.com
0000000000	0047483647	00000058	2013-09-12 22:18:31	www.baidu.com
0000000000	0047483647	00000115	2013-09-12 22:24:53	www.baidu.com
0000000000	0047483647	00000060	2013-09-12 22:30:49	www.baidu.com
0000000000	0047483647	00000060	2013-09-12 22:40:41	www.baidu.com
0000000000	0047483647	00000060	2013-09-12 22:46:58	www.baidu.com
0000000000	0047483647	00000152	2013-09-12 22:49:27	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 22:53:11	www.baidu.com
0000000000	0047483647	00000029	2013-09-12 22:57:33	www.baidu.com
0000000000	0047483647	00000058	2013-09-12 22:59:35	www.baidu.com
0000000000	0047483647	00000029	2013-09-12 22:59:54	www.baidu.com
0000000000	0047483647	00000115	2013-09-12 23:00:02	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 23:02:15	www.baidu.com
0000000000	0047483647	00000163	2013-09-12 23:04:40	www.baidu.com
0000000000	0047483647	00000058	2013-09-12 23:08:03	www.baidu.com
0000000000	0047483647	00000175	2013-09-12 23:10:20	www.baidu.com
0000000000	0047483647	00000060	2013-09-12 23:16:26	www.baidu.com
0000000000	0047483647	00000115	2013-09-12 23:21:12	www.baidu.com
0000000000	0047483647	00000060	2013-09-12 23:34:55	www.baidu.com
0000000000	0047483647	00000058	2013-09-12 23:37:35	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 23:39:44	www.baidu.com
0000000000	0047483647	00000115	2013-09-12 23:49:11	www.baidu.com
0000000000	0047483647	00000024	2013-09-12 23:53:22	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 00:01:53	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 00:17:14	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 00:23:44	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 00:41:22	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 00:43:00	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 00:46:35	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 00:54:59	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 01:05:22	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 01:06:24	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 01:07:21	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 01:13:31	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 01:20:08	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 01:20:33	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 01:24:54	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 01:30:54	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 01:41:12	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 01:48:56	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 02:06:11	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 02:06:56	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 02:12:19	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 02:22:21	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 02:24:11	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 02:33:28	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 02:40:03	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 02:40:36	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 02:43:44	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 02:48:00	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 02:53:00	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 02:54:22	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 03:01:57	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 03:04:26	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 03:08:15	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 03:08:47	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 03:08:55	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 03:11:06	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 03:13:32	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 03:35:07	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 03:37:31	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 03:45:48	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 03:49:05	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 03:57:03	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 03:58:07	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 03:59:20	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 04:00:00	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 04:04:11	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 04:10:39	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 04:11:41	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 04:23:09	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 04:34:59	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 04:35:03	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 04:38:18	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 04:48:56	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 05:02:47	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 05:04:51	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 05:09:15	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 05:17:45	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 05:37:53	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 05:38:38	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 05:42:25	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 05:47:03	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 05:49:37	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 05:53:01	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 05:54:24	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 06:01:25	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 06:04:31	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 06:11:07	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 06:15:49	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 06:34:48	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 06:35:37	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 06:37:05	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 06:38:36	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 06:39:46	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 06:43:56	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 06:54:27	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 07:09:11	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 07:10:38	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 07:14:26	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 07:17:01	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 07:17:35	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 07:19:23	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 07:20:06	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 07:23:53	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 07:38:47	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 07:59:50	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 08:00:49	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 08:17:21	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 08:20:33	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 08:25:00	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 08:27:28	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 08:32:57	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 08:33:04	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 08:37:32	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 08:38:06	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 08:49:21	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 08:52:02	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 08:52:54	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 08:54:12	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 09:08:56	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 09:25:47	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 09:34:10	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 09:45:38	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 09:53:05	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 10:07:12	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 10:07:43	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 10:11:19	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 10:11:34	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 10:17:16	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 10:18:27	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 10:20:37	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 10:26:44	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 10:46:02	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 10:46:32	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 10:51:55	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 10:53:16	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 10:54:41	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 10:58:56	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 11:03:46	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 11:06:35	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 11:32:55	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 11:43:28	www.baidu.com
0000000001	0047483648	00000164	2013-09-12 11:50:45	www.baidu.com
